Map_ID,Initiative_ID,Initiative_Name,Factor_ID,Card_ID,Factor_Bank,Requirement_Set_ID,Calculation_Role,Application_Mode,Selection_Group_ID,Mapping_Status,Mapping_Lifecycle_Status,Mapping_Rationale,Version,Last_Reviewed,Source_Row
MAP-0455,INIT-0114,Use nose-to-tail cooking to reduce waste from higher-impact proteins,CTF-0114,CARD-0455,Timing Factors,CRS-0455,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0114,ACTIVE,ACTIVE,Catalog timing value-card slot for Use nose-to-tail cooking to reduce waste from higher-impact proteins.,1.0,2026-08-18,115
MAP-0456,INIT-0114,Use nose-to-tail cooking to reduce waste from higher-impact proteins,CEF-0114,CARD-0456,Efficiency Factors,CRS-0456,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0114,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Use nose-to-tail cooking to reduce waste from higher-impact proteins.,1.0,2026-08-18,115
MAP-0457,INIT-0115,Adjust portion sizes and prep quantities based on waste data,CCF-0115,CARD-0457,Cost Factors,CRS-0457,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0115,ACTIVE,ACTIVE,Catalog cost value-card slot for Adjust portion sizes and prep quantities based on waste data.,1.0,2026-08-18,116
MAP-0458,INIT-0115,Adjust portion sizes and prep quantities based on waste data,CPF-0115,CARD-0458,Carbon Factors,CRS-0458,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0115,ACTIVE,ACTIVE,Catalog carbon value-card slot for Adjust portion sizes and prep quantities based on waste data.,1.0,2026-08-18,116
MAP-0459,INIT-0115,Adjust portion sizes and prep quantities based on waste data,CTF-0115,CARD-0459,Timing Factors,CRS-0459,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0115,ACTIVE,ACTIVE,Catalog timing value-card slot for Adjust portion sizes and prep quantities based on waste data.,1.0,2026-08-18,116
MAP-0460,INIT-0115,Adjust portion sizes and prep quantities based on waste data,CEF-0115,CARD-0460,Efficiency Factors,CRS-0460,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0115,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Adjust portion sizes and prep quantities based on waste data.,1.0,2026-08-18,116
MAP-0461,INIT-0116,Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment),CCF-0116,CARD-0461,Cost Factors,CRS-0461,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0116,ACTIVE,ACTIVE,Catalog cost value-card slot for Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment).,1.0,2026-08-18,117
MAP-0462,INIT-0116,Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment),CPF-0116,CARD-0462,Carbon Factors,CRS-0462,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0116,ACTIVE,ACTIVE,Catalog carbon value-card slot for Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment).,1.0,2026-08-18,117
MAP-0463,INIT-0116,Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment),CTF-0116,CARD-0463,Timing Factors,CRS-0463,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0116,ACTIVE,ACTIVE,Catalog timing value-card slot for Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment).,1.0,2026-08-18,117
MAP-0464,INIT-0116,Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment),CEF-0116,CARD-0464,Efficiency Factors,CRS-0464,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0116,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Undertake a comprehensive review of emissions and sustainability risk across the supply chain (baseline assessment).,1.0,2026-08-18,117
MAP-0465,INIT-0117,Set a Scope 3 emissions reduction target (e.g. aligned to SBTi),CCF-0117,CARD-0465,Cost Factors,CRS-0465,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0117,ACTIVE,ACTIVE,Catalog cost value-card slot for Set a Scope 3 emissions reduction target (e.g. aligned to SBTi).,1.0,2026-08-18,118
MAP-0466,INIT-0117,Set a Scope 3 emissions reduction target (e.g. aligned to SBTi),CPF-0117,CARD-0466,Carbon Factors,CRS-0466,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0117,ACTIVE,ACTIVE,Catalog carbon value-card slot for Set a Scope 3 emissions reduction target (e.g. aligned to SBTi).,1.0,2026-08-18,118
MAP-0467,INIT-0117,Set a Scope 3 emissions reduction target (e.g. aligned to SBTi),CTF-0117,CARD-0467,Timing Factors,CRS-0467,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0117,ACTIVE,ACTIVE,Catalog timing value-card slot for Set a Scope 3 emissions reduction target (e.g. aligned to SBTi).,1.0,2026-08-18,118
MAP-0468,INIT-0117,Set a Scope 3 emissions reduction target (e.g. aligned to SBTi),CEF-0117,CARD-0468,Efficiency Factors,CRS-0468,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0117,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Set a Scope 3 emissions reduction target (e.g. aligned to SBTi).,1.0,2026-08-18,118
MAP-0469,INIT-0118,"Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level",CCF-0118,CARD-0469,Cost Factors,CRS-0469,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0118,ACTIVE,ACTIVE,"Catalog cost value-card slot for Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level.",1.0,2026-08-18,119
MAP-0470,INIT-0118,"Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level",CPF-0118,CARD-0470,Carbon Factors,CRS-0470,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0118,ACTIVE,ACTIVE,"Catalog carbon value-card slot for Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level.",1.0,2026-08-18,119
MAP-0471,INIT-0118,"Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level",CTF-0118,CARD-0471,Timing Factors,CRS-0471,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0118,ACTIVE,ACTIVE,"Catalog timing value-card slot for Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level.",1.0,2026-08-18,119
MAP-0472,INIT-0118,"Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level",CEF-0118,CARD-0472,Efficiency Factors,CRS-0472,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0118,ACTIVE,ACTIVE,"Catalog efficiency value-card slot for Establish a sustainable procurement policy, approved and sponsored at Board/ExCo level.",1.0,2026-08-18,119
MAP-0473,INIT-0119,"Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities",CCF-0119,CARD-0473,Cost Factors,CRS-0473,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0119,ACTIVE,ACTIVE,"Catalog cost value-card slot for Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities.",1.0,2026-08-18,120
MAP-0474,INIT-0119,"Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities",CPF-0119,CARD-0474,Carbon Factors,CRS-0474,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0119,ACTIVE,ACTIVE,"Catalog carbon value-card slot for Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities.",1.0,2026-08-18,120
MAP-0475,INIT-0119,"Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities",CTF-0119,CARD-0475,Timing Factors,CRS-0475,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0119,ACTIVE,ACTIVE,"Catalog timing value-card slot for Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities.",1.0,2026-08-18,120
MAP-0476,INIT-0119,"Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities",CEF-0119,CARD-0476,Efficiency Factors,CRS-0476,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0119,ACTIVE,ACTIVE,"Catalog efficiency value-card slot for Implement a regular cadence of touchpoints between procurement, sustainability, and category teams to drive Responsible Procurement priorities.",1.0,2026-08-18,120
MAP-0477,INIT-0120,Build sustainable procurement training and capability into the wider procurement team's professional development,CCF-0120,CARD-0477,Cost Factors,CRS-0477,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0120,ACTIVE,ACTIVE,Catalog cost value-card slot for Build sustainable procurement training and capability into the wider procurement team's professional development.,1.0,2026-08-18,121
MAP-0478,INIT-0120,Build sustainable procurement training and capability into the wider procurement team's professional development,CPF-0120,CARD-0478,Carbon Factors,CRS-0478,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0120,ACTIVE,ACTIVE,Catalog carbon value-card slot for Build sustainable procurement training and capability into the wider procurement team's professional development.,1.0,2026-08-18,121
MAP-0479,INIT-0120,Build sustainable procurement training and capability into the wider procurement team's professional development,CTF-0120,CARD-0479,Timing Factors,CRS-0479,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0120,ACTIVE,ACTIVE,Catalog timing value-card slot for Build sustainable procurement training and capability into the wider procurement team's professional development.,1.0,2026-08-18,121
MAP-0480,INIT-0120,Build sustainable procurement training and capability into the wider procurement team's professional development,CEF-0120,CARD-0480,Efficiency Factors,CRS-0480,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0120,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Build sustainable procurement training and capability into the wider procurement team's professional development.,1.0,2026-08-18,121
MAP-0481,INIT-0121,Collect sustainability data from suppliers,CCF-0121,CARD-0481,Cost Factors,CRS-0481,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0121,ACTIVE,ACTIVE,Catalog cost value-card slot for Collect sustainability data from suppliers.,1.0,2026-08-18,122
MAP-0482,INIT-0121,Collect sustainability data from suppliers,CPF-0121,CARD-0482,Carbon Factors,CRS-0482,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0121,ACTIVE,ACTIVE,Catalog carbon value-card slot for Collect sustainability data from suppliers.,1.0,2026-08-18,122
MAP-0483,INIT-0121,Collect sustainability data from suppliers,CTF-0121,CARD-0483,Timing Factors,CRS-0483,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0121,ACTIVE,ACTIVE,Catalog timing value-card slot for Collect sustainability data from suppliers.,1.0,2026-08-18,122
MAP-0484,INIT-0121,Collect sustainability data from suppliers,CEF-0121,CARD-0484,Efficiency Factors,CRS-0484,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0121,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Collect sustainability data from suppliers.,1.0,2026-08-18,122
MAP-0485,INIT-0122,Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level,CCF-0122,CARD-0485,Cost Factors,CRS-0485,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0122,ACTIVE,ACTIVE,Catalog cost value-card slot for Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level.,1.0,2026-08-18,123
MAP-0486,INIT-0122,Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level,CPF-0122,CARD-0486,Carbon Factors,CRS-0486,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0122,ACTIVE,ACTIVE,Catalog carbon value-card slot for Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level.,1.0,2026-08-18,123
MAP-0487,INIT-0122,Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level,CTF-0122,CARD-0487,Timing Factors,CRS-0487,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0122,ACTIVE,ACTIVE,Catalog timing value-card slot for Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level.,1.0,2026-08-18,123
MAP-0488,INIT-0122,Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level,CEF-0122,CARD-0488,Efficiency Factors,CRS-0488,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0122,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Conduct lifecycle assessments (LCA) and collect product carbon footprints on key commodities to understand emissions at ingredient level.,1.0,2026-08-18,123
MAP-0489,INIT-0123,Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets,CCF-0123,CARD-0489,Cost Factors,CRS-0489,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0123,ACTIVE,ACTIVE,Catalog cost value-card slot for Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets.,1.0,2026-08-18,124
MAP-0490,INIT-0123,Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets,CPF-0123,CARD-0490,Carbon Factors,CRS-0490,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0123,ACTIVE,ACTIVE,Catalog carbon value-card slot for Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets.,1.0,2026-08-18,124
MAP-0491,INIT-0123,Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets,CTF-0123,CARD-0491,Timing Factors,CRS-0491,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0123,ACTIVE,ACTIVE,Catalog timing value-card slot for Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets.,1.0,2026-08-18,124
MAP-0492,INIT-0123,Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets,CEF-0123,CARD-0492,Efficiency Factors,CRS-0492,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0123,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Set supplier-facing requirements (Supplier codes of conduct) and communicate shared targets.,1.0,2026-08-18,124
MAP-0493,INIT-0124,Use a supplier scorecard to track performance and prioritise engagement with material suppliers,CCF-0124,CARD-0493,Cost Factors,CRS-0493,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0124,ACTIVE,ACTIVE,Catalog cost value-card slot for Use a supplier scorecard to track performance and prioritise engagement with material suppliers.,1.0,2026-08-18,125
MAP-0494,INIT-0124,Use a supplier scorecard to track performance and prioritise engagement with material suppliers,CPF-0124,CARD-0494,Carbon Factors,CRS-0494,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0124,ACTIVE,ACTIVE,Catalog carbon value-card slot for Use a supplier scorecard to track performance and prioritise engagement with material suppliers.,1.0,2026-08-18,125
MAP-0495,INIT-0124,Use a supplier scorecard to track performance and prioritise engagement with material suppliers,CTF-0124,CARD-0495,Timing Factors,CRS-0495,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0124,ACTIVE,ACTIVE,Catalog timing value-card slot for Use a supplier scorecard to track performance and prioritise engagement with material suppliers.,1.0,2026-08-18,125
MAP-0496,INIT-0124,Use a supplier scorecard to track performance and prioritise engagement with material suppliers,CEF-0124,CARD-0496,Efficiency Factors,CRS-0496,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0124,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Use a supplier scorecard to track performance and prioritise engagement with material suppliers.,1.0,2026-08-18,125
MAP-0497,INIT-0125,"Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution)",CCF-0125,CARD-0497,Cost Factors,CRS-0497,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0125,ACTIVE,ACTIVE,"Catalog cost value-card slot for Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution).",1.0,2026-08-18,126
MAP-0498,INIT-0125,"Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution)",CPF-0125,CARD-0498,Carbon Factors,CRS-0498,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0125,ACTIVE,ACTIVE,"Catalog carbon value-card slot for Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution).",1.0,2026-08-18,126
MAP-0499,INIT-0125,"Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution)",CTF-0125,CARD-0499,Timing Factors,CRS-0499,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0125,ACTIVE,ACTIVE,"Catalog timing value-card slot for Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution).",1.0,2026-08-18,126
MAP-0500,INIT-0125,"Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution)",CEF-0125,CARD-0500,Efficiency Factors,CRS-0500,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0125,ACTIVE,ACTIVE,"Catalog efficiency value-card slot for Provide a tailored supplier engagement strategy for material/priority suppliers (segmented by spend, risk, and emissions contribution).",1.0,2026-08-18,126
MAP-0501,INIT-0126,"Incentivise supplier progress (e.g. preferred status, longer contracts)",CCF-0126,CARD-0501,Cost Factors,CRS-0501,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0126,ACTIVE,ACTIVE,"Catalog cost value-card slot for Incentivise supplier progress (e.g. preferred status, longer contracts).",1.0,2026-08-18,127
MAP-0502,INIT-0126,"Incentivise supplier progress (e.g. preferred status, longer contracts)",CPF-0126,CARD-0502,Carbon Factors,CRS-0502,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0126,ACTIVE,ACTIVE,"Catalog carbon value-card slot for Incentivise supplier progress (e.g. preferred status, longer contracts).",1.0,2026-08-18,127
MAP-0503,INIT-0126,"Incentivise supplier progress (e.g. preferred status, longer contracts)",CTF-0126,CARD-0503,Timing Factors,CRS-0503,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0126,ACTIVE,ACTIVE,"Catalog timing value-card slot for Incentivise supplier progress (e.g. preferred status, longer contracts).",1.0,2026-08-18,127
MAP-0504,INIT-0126,"Incentivise supplier progress (e.g. preferred status, longer contracts)",CEF-0126,CARD-0504,Efficiency Factors,CRS-0504,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0126,ACTIVE,ACTIVE,"Catalog efficiency value-card slot for Incentivise supplier progress (e.g. preferred status, longer contracts).",1.0,2026-08-18,127
MAP-0505,INIT-0127,Co-invest with suppliers in decarbonisation or regenerative agriculture projects (e.g. insetting programmes),CCF-0127,CARD-0505,Cost Factors,CRS-0505,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0127,ACTIVE,ACTIVE,Catalog cost value-card slot for Co-invest with suppliers in decarbonisation or regenerative agriculture projects (e.g. insetting programmes).,1.0,2026-08-18,128
